max_rise,max_fall,fault_site
core_i/U5/Z,0.01,0.01
core_i/U6/A,0.26,0.26
core_i/U6/Z,0.26,0.26
core_i/U8/A1,0.01,0.07
core_i/U8/A2,0.00,0.08
core_i/U8/ZN,0.00,0.07
core_i/U9/A,0.17,0.17
core_i/U9/Z,0.17,0.17
core_i/id_stage_i/U298/A,0.62,0.63
core_i/id_stage_i/U298/ZN,0.63,0.62
core_i/id_stage_i/U116/A,0.82,0.83
core_i/id_stage_i/U116/ZN,0.83,0.82
core_i/id_stage_i/U117/A,0.39,0.40
core_i/id_stage_i/U117/ZN,0.40,0.39
core_i/id_stage_i/U1019/A,0.89,0.87
core_i/id_stage_i/U1019/ZN,0.87,0.89
core_i/id_stage_i/int_controller_i/irq_q_reg_27_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_27_/CK,0.63,*
core_i/id_stage_i/int_controller_i/irq_q_reg_27_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_27_/Q,0.63,0.63
core_i/id_stage_i/int_controller_i/irq_q_reg_27_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_22_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_22_/CK,0.74,*
core_i/id_stage_i/int_controller_i/irq_q_reg_22_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_22_/Q,0.74,0.79
core_i/id_stage_i/int_controller_i/irq_q_reg_22_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_7_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_7_/CK,0.92,*
core_i/id_stage_i/int_controller_i/irq_q_reg_7_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_7_/Q,0.92,1.01
core_i/id_stage_i/int_controller_i/irq_q_reg_7_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_25_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_25_/CK,0.67,*
core_i/id_stage_i/int_controller_i/irq_q_reg_25_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_25_/Q,0.67,0.68
core_i/id_stage_i/int_controller_i/irq_q_reg_25_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_18_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_18_/CK,0.81,*
core_i/id_stage_i/int_controller_i/irq_q_reg_18_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_18_/Q,0.81,0.87
core_i/id_stage_i/int_controller_i/irq_q_reg_18_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_20_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_20_/CK,0.76,*
core_i/id_stage_i/int_controller_i/irq_q_reg_20_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_20_/Q,0.76,0.82
core_i/id_stage_i/int_controller_i/irq_q_reg_20_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_28_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_28_/CK,0.56,*
core_i/id_stage_i/int_controller_i/irq_q_reg_28_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_28_/Q,0.57,0.56
core_i/id_stage_i/int_controller_i/irq_q_reg_28_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_30_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_30_/CK,0.54,*
core_i/id_stage_i/int_controller_i/irq_q_reg_30_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_30_/Q,0.56,0.54
core_i/id_stage_i/int_controller_i/irq_q_reg_30_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_23_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_23_/CK,0.68,*
core_i/id_stage_i/int_controller_i/irq_q_reg_23_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_23_/Q,0.68,0.71
core_i/id_stage_i/int_controller_i/irq_q_reg_23_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_16_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_16_/CK,0.82,*
core_i/id_stage_i/int_controller_i/irq_q_reg_16_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_16_/Q,0.82,0.89
core_i/id_stage_i/int_controller_i/irq_q_reg_16_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_11_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_11_/CK,0.81,*
core_i/id_stage_i/int_controller_i/irq_q_reg_11_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_11_/Q,0.81,0.87
core_i/id_stage_i/int_controller_i/irq_q_reg_11_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_3_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_3_/CK,0.82,*
core_i/id_stage_i/int_controller_i/irq_q_reg_3_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_3_/Q,0.82,0.87
core_i/id_stage_i/int_controller_i/irq_q_reg_3_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_26_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_26_/CK,0.58,*
core_i/id_stage_i/int_controller_i/irq_q_reg_26_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_26_/Q,0.58,0.58
core_i/id_stage_i/int_controller_i/irq_q_reg_26_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_19_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_19_/CK,0.80,*
core_i/id_stage_i/int_controller_i/irq_q_reg_19_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_19_/Q,0.80,0.86
core_i/id_stage_i/int_controller_i/irq_q_reg_19_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_21_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_21_/CK,0.79,*
core_i/id_stage_i/int_controller_i/irq_q_reg_21_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_21_/Q,0.79,0.85
core_i/id_stage_i/int_controller_i/irq_q_reg_21_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_29_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_29_/CK,0.54,*
core_i/id_stage_i/int_controller_i/irq_q_reg_29_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_29_/Q,0.56,0.54
core_i/id_stage_i/int_controller_i/irq_q_reg_29_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_31_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_31_/CK,0.54,*
core_i/id_stage_i/int_controller_i/irq_q_reg_31_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_31_/Q,0.56,0.54
core_i/id_stage_i/int_controller_i/irq_q_reg_31_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_24_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_24_/CK,0.68,*
core_i/id_stage_i/int_controller_i/irq_q_reg_24_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_24_/Q,0.68,0.70
core_i/id_stage_i/int_controller_i/irq_q_reg_24_/QN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_17_/D,2.46,2.45
core_i/id_stage_i/int_controller_i/irq_q_reg_17_/CK,0.84,*
core_i/id_stage_i/int_controller_i/irq_q_reg_17_/RN,*,*
core_i/id_stage_i/int_controller_i/irq_q_reg_17_/Q,0.84,0.92
core_i/id_stage_i/int_controller_i/irq_q_reg_17_/QN,*,*
core_i/id_stage_i/U1029/A,3.44,3.44
core_i/id_stage_i/U1029/ZN,3.44,3.44
core_i/id_stage_i/U945/A,3.39,3.39
core_i/id_stage_i/U945/ZN,3.39,3.39
core_i/id_stage_i/U1038/A,0.95,1.03
core_i/id_stage_i/U1038/ZN,1.03,0.95
core_i/id_stage_i/U1045/A,0.46,0.53
core_i/id_stage_i/U1045/ZN,0.53,0.46
core_i/id_stage_i/U1048/A,3.74,3.61
core_i/id_stage_i/U1048/ZN,3.61,3.74
core_i/id_stage_i/U180/A,0.81,0.82
core_i/id_stage_i/U180/ZN,0.82,0.81
core_i/id_stage_i/U181/A,0.86,0.85
core_i/id_stage_i/U181/ZN,0.85,0.86
core_i/id_stage_i/U1084/A,0.57,0.59
core_i/id_stage_i/U1084/ZN,0.59,0.57
core_i/id_stage_i/U51/A,0.48,0.30
core_i/id_stage_i/U51/Z,0.48,0.30
core_i/id_stage_i/register_file_i/U263/A1,0.01,0.00
core_i/id_stage_i/register_file_i/U263/A2,0.02,0.01
core_i/id_stage_i/register_file_i/U263/ZN,0.00,0.01
core_i/id_stage_i/register_file_i/U266/A1,0.03,0.04
core_i/id_stage_i/register_file_i/U266/A2,0.08,0.07
core_i/id_stage_i/register_file_i/U266/ZN,0.03,0.04
core_i/id_stage_i/register_file_i/U272/A1,0.00,0.04
core_i/id_stage_i/register_file_i/U272/A2,0.01,0.05
core_i/id_stage_i/register_file_i/U272/ZN,0.04,0.00
core_i/id_stage_i/register_file_i/U276/A,0.00,0.06
core_i/id_stage_i/register_file_i/U276/ZN,0.06,0.00
core_i/id_stage_i/register_file_i/U277/A,0.04,0.07
core_i/id_stage_i/register_file_i/U277/ZN,0.07,0.04
core_i/id_stage_i/register_file_i/U278/A,0.04,0.01
core_i/id_stage_i/register_file_i/U278/ZN,0.01,0.04
core_i/id_stage_i/register_file_i/U279/A,0.02,0.07
core_i/id_stage_i/register_file_i/U279/ZN,0.07,0.02
core_i/id_stage_i/register_file_i/U285/A,0.00,0.03
core_i/id_stage_i/register_file_i/U285/ZN,0.03,0.00
core_i/id_stage_i/register_file_i/U1906/A,3.89,4.03
core_i/id_stage_i/register_file_i/U1906/ZN,4.03,3.89
core_i/id_stage_i/register_file_i/U1907/A,3.81,4.01
core_i/id_stage_i/register_file_i/U1907/ZN,4.01,3.81
core_i/id_stage_i/register_file_i/U1909/A,3.86,3.99
core_i/id_stage_i/register_file_i/U1909/ZN,3.99,3.86
core_i/id_stage_i/register_file_i/U1910/A1,3.87,4.00
core_i/id_stage_i/register_file_i/U1910/A2,3.86,3.99
core_i/id_stage_i/register_file_i/U1910/ZN,3.99,3.86
core_i/id_stage_i/register_file_i/U1912/A,4.10,4.18
core_i/id_stage_i/register_file_i/U1912/ZN,4.18,4.10
core_i/id_stage_i/register_file_i/U1914/A,4.11,4.22
core_i/id_stage_i/register_file_i/U1914/ZN,4.22,4.11
core_i/id_stage_i/register_file_i/U1922/A,3.83,4.01
core_i/id_stage_i/register_file_i/U1922/ZN,4.01,3.83
core_i/id_stage_i/register_file_i/U1924/A1,4.19,4.29
core_i/id_stage_i/register_file_i/U1924/A2,4.19,4.29
core_i/id_stage_i/register_file_i/U1924/A3,4.20,4.29
core_i/id_stage_i/register_file_i/U1924/ZN,4.29,4.19
core_i/id_stage_i/register_file_i/U48/A,*,*
core_i/id_stage_i/register_file_i/U48/Z,*,*
core_i/id_stage_i/register_file_i/U1932/A,4.21,4.17
core_i/id_stage_i/register_file_i/U1932/ZN,4.17,4.21
core_i/id_stage_i/register_file_i/U1942/A1,4.26,4.19
core_i/id_stage_i/register_file_i/U1942/A2,4.22,4.16
core_i/id_stage_i/register_file_i/U1942/ZN,4.16,4.22
core_i/id_stage_i/register_file_i/U1952/A,3.96,3.86
core_i/id_stage_i/register_file_i/U1952/ZN,3.86,3.96
core_i/id_stage_i/register_file_i/U1955/A,4.21,4.18
core_i/id_stage_i/register_file_i/U1955/ZN,4.18,4.21
core_i/id_stage_i/register_file_i/U1969/A1,4.05,3.98
core_i/id_stage_i/register_file_i/U1969/A2,4.06,3.98
core_i/id_stage_i/register_file_i/U1969/A3,4.05,3.97
core_i/id_stage_i/register_file_i/U1969/ZN,4.05,3.97
core_i/id_stage_i/register_file_i/U1970/A1,4.23,4.18
core_i/id_stage_i/register_file_i/U1970/A2,4.22,4.17
core_i/id_stage_i/register_file_i/U1970/ZN,4.17,4.22
core_i/id_stage_i/register_file_i/U468/A,3.73,3.86
core_i/id_stage_i/register_file_i/U468/ZN,3.86,3.73
core_i/id_stage_i/register_file_i/U470/A1,3.83,3.80
core_i/id_stage_i/register_file_i/U470/A2,3.83,3.79
core_i/id_stage_i/register_file_i/U470/ZN,3.79,3.83
core_i/id_stage_i/register_file_i/U472/A1,3.83,3.82
core_i/id_stage_i/register_file_i/U472/A2,3.84,3.82
core_i/id_stage_i/register_file_i/U472/A3,3.80,3.80
core_i/id_stage_i/register_file_i/U472/ZN,3.80,3.80
core_i/id_stage_i/register_file_i/U475/A,3.69,3.82
core_i/id_stage_i/register_file_i/U475/ZN,3.82,3.69
core_i/id_stage_i/register_file_i/U478/A,3.72,3.86
core_i/id_stage_i/register_file_i/U478/ZN,3.86,3.72
core_i/id_stage_i/register_file_i/U479/A,3.72,3.86
core_i/id_stage_i/register_file_i/U479/ZN,3.86,3.72
core_i/id_stage_i/register_file_i/U483/A,3.70,3.83
core_i/id_stage_i/register_file_i/U483/ZN,3.83,3.70
core_i/id_stage_i/register_file_i/U489/A1,3.74,3.87
core_i/id_stage_i/register_file_i/U489/A2,3.69,3.84
core_i/id_stage_i/register_file_i/U489/ZN,3.84,3.69
core_i/id_stage_i/controller_i/U236/B1,4.84,4.84
core_i/id_stage_i/controller_i/U236/B2,4.72,4.75
core_i/id_stage_i/controller_i/U236/A,4.42,4.40
core_i/id_stage_i/controller_i/U236/ZN,4.40,4.42
core_i/id_stage_i/controller_i/U181/A1,3.93,3.92
core_i/id_stage_i/controller_i/U181/A2,3.91,3.91
core_i/id_stage_i/controller_i/U181/ZN,3.91,3.91
core_i/id_stage_i/controller_i/U182/A,3.77,3.81
core_i/id_stage_i/controller_i/U182/B,3.76,3.80
core_i/id_stage_i/controller_i/U182/Z,3.76,3.80
core_i/id_stage_i/controller_i/U183/A,3.75,3.78
core_i/id_stage_i/controller_i/U183/B,3.75,3.77
core_i/id_stage_i/controller_i/U183/Z,3.75,3.77
core_i/id_stage_i/controller_i/U184/A,3.75,3.78
core_i/id_stage_i/controller_i/U184/B,3.73,3.76
core_i/id_stage_i/controller_i/U184/ZN,3.73,3.78
core_i/id_stage_i/controller_i/U187/A,3.76,3.81
core_i/id_stage_i/controller_i/U187/B,3.77,3.81
core_i/id_stage_i/controller_i/U187/Z,3.76,3.82
core_i/id_stage_i/controller_i/U188/A,3.76,3.81
core_i/id_stage_i/controller_i/U188/B,3.77,3.81
core_i/id_stage_i/controller_i/U188/Z,3.76,3.81
core_i/id_stage_i/controller_i/U30/A1,0.91,0.96
core_i/id_stage_i/controller_i/U30/A2,0.91,0.95
core_i/id_stage_i/controller_i/U30/ZN,0.95,0.91
core_i/id_stage_i/controller_i/U32/A1,0.75,0.88
core_i/id_stage_i/controller_i/U32/A2,0.80,0.90
core_i/id_stage_i/controller_i/U32/A3,0.80,0.90
core_i/id_stage_i/controller_i/U32/ZN,0.88,0.75
core_i/id_stage_i/controller_i/U140/A1,4.63,4.64
core_i/id_stage_i/controller_i/U140/A2,4.63,4.63
core_i/id_stage_i/controller_i/U140/ZN,4.63,4.63
core_i/id_stage_i/controller_i/U144/A1,4.72,4.74
core_i/id_stage_i/controller_i/U144/A2,4.72,4.74
core_i/id_stage_i/controller_i/U144/ZN,4.74,4.72
core_i/id_stage_i/controller_i/U41/A1,0.85,0.94
core_i/id_stage_i/controller_i/U41/A2,0.87,0.95
core_i/id_stage_i/controller_i/U41/ZN,0.94,0.85
core_i/id_stage_i/controller_i/U46/A1,1.15,1.23
core_i/id_stage_i/controller_i/U46/A2,1.15,1.23
core_i/id_stage_i/controller_i/U46/ZN,1.23,1.15
core_i/id_stage_i/controller_i/U152/A1,4.72,4.71
core_i/id_stage_i/controller_i/U152/A2,4.71,4.70
core_i/id_stage_i/controller_i/U152/ZN,4.70,4.71
core_i/id_stage_i/controller_i/U56/A1,3.92,4.09
core_i/id_stage_i/controller_i/U56/A2,3.98,4.10
core_i/id_stage_i/controller_i/U56/ZN,4.09,3.92
core_i/id_stage_i/controller_i/U57/A1,0.91,0.97
core_i/id_stage_i/controller_i/U57/A2,0.98,1.00
core_i/id_stage_i/controller_i/U57/ZN,0.97,0.91
core_i/id_stage_i/controller_i/U163/A,1.11,1.18
core_i/id_stage_i/controller_i/U163/ZN,1.18,1.11
core_i/id_stage_i/controller_i/U16/A,0.93,1.00
core_i/id_stage_i/controller_i/U16/ZN,1.00,0.93
core_i/id_stage_i/controller_i/U222/A1,1.19,1.22
core_i/id_stage_i/controller_i/U222/A2,1.19,1.22
core_i/id_stage_i/controller_i/U222/ZN,1.22,1.19
core_i/id_stage_i/controller_i/U120/C1,3.91,4.03
core_i/id_stage_i/controller_i/U120/C2,3.94,4.04
core_i/id_stage_i/controller_i/U120/A,3.89,3.99
core_i/id_stage_i/controller_i/U120/B,3.96,4.03
core_i/id_stage_i/controller_i/U120/ZN,3.99,3.89
core_i/id_stage_i/controller_i/U128/A1,4.43,4.46
core_i/id_stage_i/controller_i/U128/A2,4.46,4.46
core_i/id_stage_i/controller_i/U128/A3,4.41,4.43
core_i/id_stage_i/controller_i/U128/ZN,4.43,4.41
core_i/id_stage_i/controller_i/U27/A1,0.49,0.42
core_i/id_stage_i/controller_i/U27/A2,0.91,0.84
core_i/id_stage_i/controller_i/U27/ZN,0.42,0.49
core_i/id_stage_i/decoder_i/U152/A,0.71,0.75
core_i/id_stage_i/decoder_i/U152/ZN,0.75,0.71
core_i/id_stage_i/decoder_i/U52/A,0.48,0.45
core_i/id_stage_i/decoder_i/U52/ZN,0.45,0.48
core_i/id_stage_i/decoder_i/U53/A,0.44,0.55
core_i/id_stage_i/decoder_i/U53/ZN,0.55,0.44
core_i/id_stage_i/decoder_i/U55/A1,0.59,0.50
core_i/id_stage_i/decoder_i/U55/A2,0.57,0.48
core_i/id_stage_i/decoder_i/U55/ZN,0.48,0.57
core_i/id_stage_i/decoder_i/U57/A,0.71,0.79
core_i/id_stage_i/decoder_i/U57/ZN,0.79,0.71
core_i/id_stage_i/decoder_i/U160/A,0.97,0.88
core_i/id_stage_i/decoder_i/U160/ZN,0.88,0.97
core_i/id_stage_i/decoder_i/U164/A,0.51,0.70
core_i/id_stage_i/decoder_i/U164/ZN,0.70,0.51
core_i/id_stage_i/decoder_i/U63/A,0.11,0.11
core_i/id_stage_i/decoder_i/U63/ZN,0.11,0.11
core_i/id_stage_i/decoder_i/U64/A,0.13,0.15
core_i/id_stage_i/decoder_i/U64/ZN,0.15,0.13
core_i/id_stage_i/decoder_i/U67/A1,0.43,0.40
core_i/id_stage_i/decoder_i/U67/A2,0.39,0.36
core_i/id_stage_i/decoder_i/U67/ZN,0.36,0.39
core_i/id_stage_i/decoder_i/U68/A,0.36,0.44
core_i/id_stage_i/decoder_i/U68/ZN,0.44,0.36
core_i/id_stage_i/decoder_i/U170/A1,0.61,0.47
core_i/id_stage_i/decoder_i/U170/A2,0.58,0.46
core_i/id_stage_i/decoder_i/U170/ZN,0.46,0.58
core_i/id_stage_i/decoder_i/U172/A1,0.59,0.47
core_i/id_stage_i/decoder_i/U172/A2,0.53,0.43
core_i/id_stage_i/decoder_i/U172/ZN,0.43,0.53
core_i/id_stage_i/decoder_i/U72/A,3.56,3.91
core_i/id_stage_i/decoder_i/U72/ZN,3.91,3.56
core_i/id_stage_i/decoder_i/U73/A1,0.49,0.28
core_i/id_stage_i/decoder_i/U73/A2,0.50,0.27
core_i/id_stage_i/decoder_i/U73/A3,0.49,0.25
core_i/id_stage_i/decoder_i/U73/A4,0.50,0.25
core_i/id_stage_i/decoder_i/U73/ZN,0.49,0.25
core_i/id_stage_i/decoder_i/U77/A,0.38,0.34
core_i/id_stage_i/decoder_i/U77/ZN,0.34,0.38
core_i/id_stage_i/decoder_i/U187/A,0.69,0.64
core_i/id_stage_i/decoder_i/U187/ZN,0.64,0.69
core_i/id_stage_i/decoder_i/U85/A1,0.41,0.59
core_i/id_stage_i/decoder_i/U85/A2,0.36,0.55
core_i/id_stage_i/decoder_i/U85/ZN,0.55,0.36
core_i/id_stage_i/decoder_i/U86/A,0.50,0.43
core_i/id_stage_i/decoder_i/U86/ZN,0.43,0.50
core_i/id_stage_i/decoder_i/U87/A,0.59,0.49
core_i/id_stage_i/decoder_i/U87/ZN,0.49,0.59
core_i/id_stage_i/decoder_i/U208/A,0.66,0.83
core_i/id_stage_i/decoder_i/U208/ZN,0.83,0.66
core_i/id_stage_i/decoder_i/U113/A1,0.73,0.61
core_i/id_stage_i/decoder_i/U113/A2,0.73,0.59
core_i/id_stage_i/decoder_i/U113/A3,0.72,0.57
core_i/id_stage_i/decoder_i/U113/A4,0.72,0.56
core_i/id_stage_i/decoder_i/U113/ZN,0.56,0.72
core_i/id_stage_i/decoder_i/U11/A,0.56,0.53
core_i/id_stage_i/decoder_i/U11/ZN,0.53,0.56
core_i/id_stage_i/decoder_i/U12/A1,0.47,0.52
core_i/id_stage_i/decoder_i/U12/A2,0.46,0.50
core_i/id_stage_i/decoder_i/U12/ZN,0.46,0.50
core_i/id_stage_i/decoder_i/U117/A1,0.53,0.42
core_i/id_stage_i/decoder_i/U117/A2,0.51,0.40
core_i/id_stage_i/decoder_i/U117/ZN,0.40,0.51
core_i/id_stage_i/decoder_i/U210/A1,0.85,0.73
core_i/id_stage_i/decoder_i/U210/A2,0.85,0.72
core_i/id_stage_i/decoder_i/U210/ZN,0.72,0.85
core_i/id_stage_i/decoder_i/U20/A1,0.59,0.63
core_i/id_stage_i/decoder_i/U20/A2,0.59,0.63
core_i/id_stage_i/decoder_i/U20/ZN,0.59,0.63
core_i/id_stage_i/decoder_i/U23/A,0.35,0.41
core_i/id_stage_i/decoder_i/U23/ZN,0.41,0.35
core_i/id_stage_i/decoder_i/U24/A,0.57,0.67
core_i/id_stage_i/decoder_i/U24/ZN,0.67,0.57
core_i/id_stage_i/decoder_i/U36/A,0.01,0.03
core_i/id_stage_i/decoder_i/U36/ZN,0.03,0.01
core_i/id_stage_i/decoder_i/U38/A1,0.04,0.07
core_i/id_stage_i/decoder_i/U38/A2,0.05,0.08
core_i/id_stage_i/decoder_i/U38/ZN,0.04,0.07
core_i/id_stage_i/decoder_i/U41/A1,0.11,0.13
core_i/id_stage_i/decoder_i/U41/A2,0.07,0.11
core_i/id_stage_i/decoder_i/U41/ZN,0.07,0.11
core_i/id_stage_i/decoder_i/U45/A1,0.61,0.51
core_i/id_stage_i/decoder_i/U45/A2,0.58,0.48
core_i/id_stage_i/decoder_i/U45/ZN,0.48,0.58
core_i/id_stage_i/U1364/A,4.73,4.72
core_i/id_stage_i/U1364/Z,4.73,4.72
core_i/id_stage_i/U328/A,0.60,0.57
core_i/id_stage_i/U328/ZN,0.57,0.60
core_i/id_stage_i/U247/A,0.57,0.60
core_i/id_stage_i/U247/ZN,0.60,0.57
core_i/id_stage_i/U257/A,0.48,0.50
core_i/id_stage_i/U257/ZN,0.50,0.48
core_i/id_stage_i/U258/A,0.58,0.58
core_i/id_stage_i/U258/ZN,0.58,0.58
core_i/id_stage_i/U267/A,0.51,0.56
core_i/id_stage_i/U267/ZN,0.56,0.51
core_i/U10/A1,0.13,0.16
core_i/U10/A2,0.06,0.13
core_i/U10/ZN,0.06,0.13
core_i/sleep_unit_i/U3/A1,4.82,4.81
core_i/sleep_unit_i/U3/A2,*,*
core_i/sleep_unit_i/U3/ZN,4.82,4.81
core_i/ex_stage_i/alu_i/U291/A,0.06,0.29
core_i/ex_stage_i/alu_i/U291/ZN,0.29,0.06
core_i/ex_stage_i/alu_i/U293/A,0.07,0.32
core_i/ex_stage_i/alu_i/U293/ZN,0.32,0.07
core_i/ex_stage_i/alu_i/U104/A,0.33,0.18
core_i/ex_stage_i/alu_i/U104/ZN,0.18,0.33
core_i/ex_stage_i/alu_i/U105/A,0.30,0.23
core_i/ex_stage_i/alu_i/U105/ZN,0.23,0.30
core_i/ex_stage_i/alu_i/U106/A,0.31,0.24
core_i/ex_stage_i/alu_i/U106/ZN,0.24,0.31
core_i/ex_stage_i/alu_i/U107/A,0.24,0.37
core_i/ex_stage_i/alu_i/U107/ZN,0.37,0.24
core_i/ex_stage_i/alu_i/U108/A,0.26,0.20
core_i/ex_stage_i/alu_i/U108/ZN,0.20,0.26
core_i/ex_stage_i/alu_i/U109/A,0.14,0.16
core_i/ex_stage_i/alu_i/U109/ZN,0.16,0.14
core_i/ex_stage_i/alu_i/U110/A,0.24,0.20
core_i/ex_stage_i/alu_i/U110/ZN,0.20,0.24
core_i/ex_stage_i/alu_i/U111/A,0.05,0.34
core_i/ex_stage_i/alu_i/U111/ZN,0.34,0.05
core_i/ex_stage_i/alu_i/U112/A,0.34,0.27
core_i/ex_stage_i/alu_i/U112/ZN,0.27,0.34
core_i/ex_stage_i/alu_i/U113/A,0.43,0.45
core_i/ex_stage_i/alu_i/U113/ZN,0.45,0.43
core_i/ex_stage_i/alu_i/U114/A,0.09,0.11
core_i/ex_stage_i/alu_i/U114/ZN,0.11,0.09
core_i/ex_stage_i/alu_i/U115/A,0.32,0.11
core_i/ex_stage_i/alu_i/U115/ZN,0.11,0.32
core_i/ex_stage_i/alu_i/U116/A,0.26,0.38
core_i/ex_stage_i/alu_i/U116/ZN,0.38,0.26
core_i/ex_stage_i/alu_i/U117/A,0.08,0.36
core_i/ex_stage_i/alu_i/U117/ZN,0.36,0.08
core_i/ex_stage_i/alu_i/U118/A,0.36,0.31
core_i/ex_stage_i/alu_i/U118/ZN,0.31,0.36
core_i/ex_stage_i/alu_i/U119/A,0.15,0.14
core_i/ex_stage_i/alu_i/U119/ZN,0.14,0.15
core_i/ex_stage_i/alu_i/U120/A,0.27,0.29
core_i/ex_stage_i/alu_i/U120/ZN,0.29,0.27
core_i/ex_stage_i/alu_i/U121/A,0.20,0.18
core_i/ex_stage_i/alu_i/U121/ZN,0.18,0.20
core_i/ex_stage_i/alu_i/U122/A,0.17,0.20
core_i/ex_stage_i/alu_i/U122/ZN,0.20,0.17
core_i/ex_stage_i/alu_i/U123/A,0.27,0.22
core_i/ex_stage_i/alu_i/U123/ZN,0.22,0.27
core_i/ex_stage_i/alu_i/U124/A,0.32,0.23
core_i/ex_stage_i/alu_i/U124/ZN,0.23,0.32
core_i/ex_stage_i/alu_i/U125/A,0.20,0.21
core_i/ex_stage_i/alu_i/U125/ZN,0.21,0.20
core_i/ex_stage_i/alu_i/U126/A,0.19,0.21
core_i/ex_stage_i/alu_i/U126/ZN,0.21,0.19
core_i/ex_stage_i/alu_i/U127/A,1.11,0.79
core_i/ex_stage_i/alu_i/U127/ZN,0.79,1.11
core_i/ex_stage_i/alu_i/U128/A,0.04,0.19
core_i/ex_stage_i/alu_i/U128/ZN,0.19,0.04
core_i/ex_stage_i/alu_i/U129/A,0.02,0.13
core_i/ex_stage_i/alu_i/U129/ZN,0.13,0.02
core_i/ex_stage_i/alu_i/U130/A,0.36,0.19
core_i/ex_stage_i/alu_i/U130/ZN,0.19,0.36
core_i/ex_stage_i/alu_i/U131/A,0.14,0.41
core_i/ex_stage_i/alu_i/U131/ZN,0.41,0.14
core_i/ex_stage_i/alu_i/U133/A,0.01,0.00
core_i/ex_stage_i/alu_i/U133/ZN,0.00,0.01
core_i/ex_stage_i/alu_i/U152/A,0.40,0.24
core_i/ex_stage_i/alu_i/U152/ZN,0.24,0.40
core_i/ex_stage_i/alu_i/U167/A,0.23,0.34
core_i/ex_stage_i/alu_i/U167/ZN,0.34,0.23
